Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionState,Law of Demeter violation,The tool detected the smell in this method (exit) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setResizeIndicatorVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.eteks.sweethome3d.viewcontroller.PointWithAngleMagnetism
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (enter) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.getPixelLength
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setDimensionLinesFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setDimensionLinesFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.makePointVisible
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (toggleMagnetism) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.deleteFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (setAlignmentActivated) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.deleteFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (toggleDuplication) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (toggleDuplication) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,SelectionMoveState,Law of Demeter violation,The tool detected the smell in this method (exit) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.deleteFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,RectangleSelectionState,Law of Demeter violation,The tool detected the smell in this method (exit) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.deleteFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (enter) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setCursor
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (moveSelection) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.moveView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (pressMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertXModelToScreen
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (pressMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertYModelToScreen
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertXModelToScreen
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.convertYModelToScreen
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,PanningState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.moveView
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,Law of Demeter violation,The tool detected the smell in this method (enter) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setDraggedItemsFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setDimensionLinesFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setDimensionLinesFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,Law of Demeter violation,The tool detected the smell in this method (moveMouse) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.setDraggedItemsFeedback
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DragAndDropState,Law of Demeter violation,The tool detected the smell in this method (exit) because the method voilates the law of Demeter. The long chain of method invocations is : com.eteks.sweethome3d.viewcontroller.PlanController.getView; com.eteks.sweethome3d.viewcontroller.PlanView.deleteFeedback
