Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,BackgroundImageWizardController,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: WizardController; ViewFactory; FurnitureCatalogController; FurnitureController; HomeFurnitureController; TextureChoiceController; ModelMaterialsController; FurnitureModificationUndoableEdit; PlanController; PlanView; SelectionState; SelectionMoveState; RectangleSelectionState; PanningState; WallCreationState; WallDrawingState; WallResizeState; PieceOfFurnitureRotationState; PieceOfFurniturePitchRotationState; PieceOfFurnitureRollRotationState; PieceOfFurnitureElevationState; PieceOfFurnitureHeightState; PieceOfFurnitureResizeState; LightPowerModificationState; PieceOfFurnitureNameOffsetState; PieceOfFurnitureNameRotationState; CameraYawRotationState; CameraPitchRotationState; CameraElevationState; DimensionLineCreationState; DimensionLineDrawingState; DimensionLineResizeState; DimensionLineOffsetState; RoomCreationState; RoomDrawingState; RoomResizeState; RoomAreaOffsetState; RoomAreaRotationState; RoomNameOffsetState; RoomNameRotationState; PolylineCreationState; PolylineDrawingState; PolylineResizeState; LabelCreationState; LabelRotationState; LabelElevationState; CompassRotationState; CompassResizeState; HomeController3D; UserPreferencesChangeListener; HomeController; HelpController; UserPreferencesPropertiesChangeListener; WallController; BaseboardChoiceController; WallsModificationUndoableEdit; RoomController; RoomsAndWallSidesModificationUndoableEdit; PolylineController; PolylinesModificationUndoableEdit; LabelController; LabelCreationUndoableEdit; LabelModificationUndoableEdit; PhotosController; PhotoController; VideoController; ViewFactoryAdapter; BackgroundImageWizardController; Home3DAttributesController; Home3DAttributesModificationUndoableEdit; LevelController; LevelModificationUndoableEdit; ImportedFurnitureWizardController; ImportedTextureWizardController; PageSetupController; PrintPreviewController; CompassController; CompassUndoableEdit; ObserverCameraController; ThreadedTaskController; UserPreferencesController; TopCameraState
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Step,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,BaseboardPaint,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,CompassController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 22 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ContentType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Controller,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: HomeFrameController; AbstractPhotoController; BackgroundImageWizardController; BaseboardChoiceController; CompassController; FurnitureCatalogController; FurnitureController; HelpController; Home3DAttributesController; HomeController; HomeController3D; HomeFurnitureController; ImportedFurnitureWizardController; ImportedTextureWizardController; LabelController; LevelController; ModelMaterialsController; ObserverCameraController; PageSetupController; PlanController; PolylineController; PrintPreviewController; RoomController; TextureChoiceController; ThreadedTaskController; UserPreferencesController; VideoController; WallController; WizardController
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DialogView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): View
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,DialogView,Wide Hierarchy,The tool detected the smell in this class because the number of children for the class is large. This class has following sub-classes: CompassPanel; Home3DAttributesPanel; HomeFurniturePanel; LabelPanel; LevelPanel; ObserverCameraPanel; PageSetupPanel; PhotoPanel; PhotosPanel; PolylinePanel; PrintPreviewPanel; RoomPanel; UserPreferencesPanel; VideoPanel; WallPanel; WizardPane
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ExportableView,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SVG; CSV; name
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,ExportableView,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): View
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FormatType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: SVG; CSV; name
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureCatalogChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureCatalogViewChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureController,Feature Envy,The tool detected a instance of this smell because addModelListeners is more interested in members of the type: Home
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureController,Feature Envy,The tool detected a instance of this smell because propertyChange is more interested in members of the type: Home
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureController,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: DoorOrWindow; Light in method createHomePieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureController,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: DoorOrWindow; Light in method createHomePieceOfFurniture
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,FurnitureController,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 71 public methods
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,Property,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,LanguageChangeListener,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
sweethome3d-5.6,com.eteks.sweethome3d.viewcontroller,HelpReader,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
