Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,File path,Line no
sweethome3d-5.6,com.eteks.sweethome3d.swing,PopupMenuItemAction,0,0,3,3,31,9,0,2,-1.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ResourceAction.java,255
sweethome3d-5.6,com.eteks.sweethome3d.swing,ToolBarAction,0,0,2,2,14,3,0,1,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ResourceAction.java,292
sweethome3d-5.6,com.eteks.sweethome3d.swing,ButtonAction,0,0,2,2,14,3,0,1,-1.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ResourceAction.java,309
sweethome3d-5.6,com.eteks.sweethome3d.swing,RoomPanel,28,0,51,40,648,133,0,2,0.058823529411764705,0,12,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\RoomPanel.java,53
sweethome3d-5.6,com.eteks.sweethome3d.swing,ScaledImageComponent,4,0,14,8,179,25,2,0,0.14285714285714285,6,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ScaledImageComponent.java,38
sweethome3d-5.6,com.eteks.sweethome3d.swing,SwingTools,10,0,47,39,0,138,0,0,0.574468085106383,43,10,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\SwingTools.java,112
sweethome3d-5.6,com.eteks.sweethome3d.swing,SelectionOnFocusManager,3,0,5,5,38,8,0,0,0.4,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\SwingTools.java,380
sweethome3d-5.6,com.eteks.sweethome3d.swing,MenuItemsVisibilityListener,0,0,6,3,97,26,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\SwingTools.java,746
sweethome3d-5.6,com.eteks.sweethome3d.swing,BrowserSupport,0,0,1,1,19,2,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\SwingTools.java,859
sweethome3d-5.6,com.eteks.sweethome3d.swing,SwingViewFactory,0,0,29,29,195,31,0,1,-1.0,2,43,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\SwingViewFactory.java,69
sweethome3d-5.6,com.eteks.sweethome3d.swing,TextureChoiceComponent,31,0,7,7,688,11,0,2,0.5714285714285714,0,13,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,107
sweethome3d-5.6,com.eteks.sweethome3d.swing,TexturePanel,30,0,33,26,621,85,0,0,0.21212121212121213,2,18,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,192
sweethome3d-5.6,com.eteks.sweethome3d.swing,TextureListCellRenderer,2,0,1,1,20,2,0,0,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,439
sweethome3d-5.6,com.eteks.sweethome3d.swing,TextureIcon,3,0,4,4,32,5,0,0,0.0,2,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,468
sweethome3d-5.6,com.eteks.sweethome3d.swing,TexturesCatalogListener,1,0,3,3,36,7,0,1,0.0,0,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,507
sweethome3d-5.6,com.eteks.sweethome3d.swing,TexturesCatalogListModel,4,0,7,5,68,12,0,0,0.2857142857142857,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,868
sweethome3d-5.6,com.eteks.sweethome3d.swing,TexturesCatalogListener,1,0,2,2,19,3,0,1,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\TextureChoiceComponent.java,922
sweethome3d-5.6,com.eteks.sweethome3d.swing,ThreadedTaskPanel,6,0,11,9,110,19,0,2,0.18181818181818182,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\ThreadedTaskPanel.java,42
sweethome3d-5.6,com.eteks.sweethome3d.swing,UnfocusableToolBar,0,0,5,4,63,12,0,0,-1.0,1,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\UnfocusableToolBar.java,35
sweethome3d-5.6,com.eteks.sweethome3d.swing,UserPreferencesPanel,49,0,60,55,859,144,0,2,0.16666666666666666,1,15,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\UserPreferencesPanel.java,75
sweethome3d-5.6,com.eteks.sweethome3d.swing,SupportedLanguagesChangeListener,1,0,2,2,28,5,0,0,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\UserPreferencesPanel.java,741
sweethome3d-5.6,com.eteks.sweethome3d.swing,SpinnerLengthModel,0,0,3,2,21,4,0,0,-1.0,1,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\UserPreferencesPanel.java,1156
sweethome3d-5.6,com.eteks.sweethome3d.swing,AutoCommitLengthSpinner,0,0,2,2,11,2,0,1,-1.0,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\UserPreferencesPanel.java,1185
sweethome3d-5.6,com.eteks.sweethome3d.swing,VideoPanel,56,0,76,44,0,184,0,2,0.10526315789473684,1,27,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,143
sweethome3d-5.6,com.eteks.sweethome3d.swing,ActionType,0,0,0,0,1,0,0,0,-1.0,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,148
sweethome3d-5.6,com.eteks.sweethome3d.swing,LanguageChangeListener,1,0,2,2,21,3,0,0,0.0,0,3,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,853
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImageDataSource,1,0,12,12,43,12,0,0,0.9166666666666666,1,2,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,1579
sweethome3d-5.6,com.eteks.sweethome3d.swing,ImageSourceStream,7,0,11,10,98,14,0,0,0.5454545454545454,2,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,1649
sweethome3d-5.6,com.eteks.sweethome3d.swing,FrameGenerator,1,0,3,1,15,4,2,0,0.6666666666666666,3,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,1769
sweethome3d-5.6,com.eteks.sweethome3d.swing,PhotoImageGenerator,2,0,2,2,29,3,0,1,0.0,1,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,1788
sweethome3d-5.6,com.eteks.sweethome3d.swing,Image3DGenerator,3,0,2,2,36,3,0,1,0.0,1,4,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VideoPanel.java,1820
sweethome3d-5.6,com.eteks.sweethome3d.swing,VisualTransferHandler,4,0,1,1,91,2,1,0,0.0,0,1,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VisualTransferHandler.java,47
sweethome3d-5.6,com.eteks.sweethome3d.swing,DragGestureRecognizerWithVisualRepresentation,0,0,4,1,18,4,0,0,-1.0,1,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VisualTransferHandler.java,73
sweethome3d-5.6,com.eteks.sweethome3d.swing,DragListenerWithVisualRepresentation,3,0,6,6,53,9,0,0,0.8333333333333334,0,0,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\VisualTransferHandler.java,98
sweethome3d-5.6,com.eteks.sweethome3d.swing,WallPanel,45,0,66,55,842,121,0,2,0.22727272727272727,0,17,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\WallPanel.java,70
sweethome3d-5.6,com.eteks.sweethome3d.swing,WizardPane,6,0,18,12,202,32,0,2,0.2222222222222222,0,5,D:\Research\Desktop\.\sources\sweethome3d-5.6\src\com\eteks\sweethome3d\swing\WizardPane.java,55
