file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Node.java,ca.mcgill.cs.jetuml.diagram.Node,addChild/1[ca.mcgill.cs.jetuml.diagram.Node],false,145,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Node.java,ca.mcgill.cs.jetuml.diagram.Node,getDiagram/0,false,85,1,9,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\Node.java,ca.mcgill.cs.jetuml.diagram.Node,hasParent/0,false,91,0,13,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\tips\TipFieldName.java,ca.mcgill.cs.jetuml.gui.tips.TipFieldName,asString/0,false,33,0,2,2,0,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,"Dimension/2[int,int]",true,41,0,7,7,0,3,0,5,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,getWidth/0,false,73,0,24,24,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,hashCode/0,false,87,0,0,0,0,1,0,7,1,2,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,7,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,getHeight/0,false,81,0,24,24,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,equals/1[java.lang.Object],false,97,1,0,0,0,6,1,13,4,1,1,1,0,0,0,5,0,0,0,0,1,0,1,0,0,0,13,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,toString/0,false,49,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\geom\Dimension.java,ca.mcgill.cs.jetuml.geom.Dimension,"include/2[int,int]",false,64,1,2,1,1,3,1,4,1,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"otherNode/2[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node]",false,391,2,5,3,2,2,2,8,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,hasSelfEdge/1[ca.mcgill.cs.jetuml.diagram.Node],false,228,3,5,1,4,3,6,9,2,0,1,6,0,0,1,1,0,0,0,0,0,0,2,0,0,0,9,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"computePointPosition/3[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle.Side,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory.Position]",false,202,7,18,3,15,9,16,20,2,5,3,16,1,1,0,5,0,4,0,2,7,12,2,0,0,0,21,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"sortPositions/3[java.util.List<ca.mcgill.cs.jetuml.diagram.Edge>,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle.Side]",false,364,7,7,1,6,3,10,17,3,5,3,10,1,1,0,1,0,0,0,0,3,2,2,0,0,1,9,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,createSelfPath/1[ca.mcgill.cs.jetuml.diagram.Node],false,103,3,7,3,4,1,3,14,1,11,1,3,1,1,0,0,0,0,0,1,11,5,0,0,0,0,28,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,isClassRelationshipEdge/1[ca.mcgill.cs.jetuml.diagram.Edge],false,338,5,1,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,createHVHStrategy/0,false,80,2,4,3,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"getAttachedSide/2[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node]",false,346,9,5,1,4,5,6,12,4,0,2,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,10,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"canAggregate/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node]",false,291,4,5,1,4,18,4,14,4,0,3,4,0,0,0,11,0,6,0,0,0,0,1,0,0,0,11,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"computePosition/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle.Side,boolean]",false,251,5,10,3,7,10,9,29,1,6,3,9,3,4,2,4,0,0,0,5,10,2,3,0,0,0,66,10,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,SegmentationStyleFactory/0,true,59,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,createStraightStrategy/0,false,68,2,2,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,"getAllEdgesForSide/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyle.Side]",false,319,5,6,1,5,4,10,14,1,3,2,10,3,2,1,2,0,1,0,0,1,0,2,0,0,2,20,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,createVHVStrategy/0,false,92,2,3,2,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\edges\SegmentationStyleFactory.java,ca.mcgill.cs.jetuml.viewers.edges.SegmentationStyleFactory,findTopRightCorner/1[ca.mcgill.cs.jetuml.diagram.Node],false,127,8,7,1,6,3,5,11,3,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONException.java,org.json.JSONException,"JSONException/2[java.lang.String,java.lang.Throwable]",true,26,0,5,5,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONException.java,org.json.JSONException,JSONException/1[java.lang.String],true,15,0,18,18,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\org\json\JSONException.java,org.json.JSONException,JSONException/1[java.lang.Throwable],true,36,0,6,6,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\AboutDialog.java,ca.mcgill.cs.jetuml.gui.AboutDialog,AboutDialog/1[javafx.stage.Stage],true,55,2,4,1,3,1,3,4,0,0,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\AboutDialog.java,ca.mcgill.cs.jetuml.gui.AboutDialog,createScene/0,false,71,18,25,1,24,2,17,34,1,13,0,17,0,0,0,1,0,0,11,3,11,0,2,0,0,2,31,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\AboutDialog.java,ca.mcgill.cs.jetuml.gui.AboutDialog,show/0,false,124,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\AboutDialog.java,ca.mcgill.cs.jetuml.gui.AboutDialog,prepareStage/1[javafx.stage.Stage],false,61,3,8,1,7,1,8,7,0,0,1,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,getEditorControl/1[ca.mcgill.cs.jetuml.diagram.Property],false,117,3,8,1,7,5,7,17,5,0,1,7,5,1,0,0,0,0,0,0,0,0,2,0,0,0,12,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,createBooleanEditor/1[ca.mcgill.cs.jetuml.diagram.Property],false,238,5,8,1,7,1,6,10,1,4,1,6,0,0,0,0,0,0,0,0,1,0,1,0,0,1,11,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,"PropertySheet/2[ca.mcgill.cs.jetuml.diagram.DiagramElement,ca.mcgill.cs.jetuml.gui.PropertySheet.PropertyChangeListener]",true,80,9,12,1,11,5,10,17,0,2,2,10,2,2,1,2,0,0,0,3,4,0,2,0,0,0,56,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,extended/1[java.lang.String],false,144,4,1,1,0,5,2,3,1,0,1,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,3,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,"getPropertyName/2[java.lang.Class<?>,java.lang.String]",false,258,2,5,2,3,4,5,13,3,1,2,5,1,0,0,2,0,0,1,0,1,1,1,0,0,0,8,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,createStringEditor/1[ca.mcgill.cs.jetuml.diagram.Property],false,201,6,9,1,8,1,7,10,1,4,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,1,19,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,createEnumEditor/1[ca.mcgill.cs.jetuml.diagram.Property],false,215,8,10,1,9,2,12,17,2,6,1,12,0,0,0,0,1,0,1,0,3,0,2,0,0,1,21,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,isEmpty/0,false,104,1,2,1,1,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,createExtendedStringEditor/1[ca.mcgill.cs.jetuml.diagram.Property],false,152,10,26,1,25,8,25,36,3,10,1,25,0,0,0,0,0,1,2,2,6,0,3,0,0,2,20,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\PropertySheet.java,ca.mcgill.cs.jetuml.gui.PropertySheet,getElement/0,false,112,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\AssociationEdge.java,ca.mcgill.cs.jetuml.diagram.edges.AssociationEdge,getDirectionality/0,false,52,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\AssociationEdge.java,ca.mcgill.cs.jetuml.diagram.edges.AssociationEdge,setDirectionality/1[ca.mcgill.cs.jetuml.diagram.edges.AssociationEdge.Directionality],false,44,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\AssociationEdge.java,ca.mcgill.cs.jetuml.diagram.edges.AssociationEdge,buildProperties/0,false,58,3,3,0,3,1,4,4,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,2,6,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\LineStyle.java,ca.mcgill.cs.jetuml.views.LineStyle,LineStyle/1[double[]],true,35,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\views\LineStyle.java,ca.mcgill.cs.jetuml.views.LineStyle,getLineDashes/0,false,43,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,DiagramSizeDialog/1[javafx.stage.Stage],true,68,2,4,1,3,1,3,4,0,0,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,createScene/0,false,83,8,14,1,13,1,10,13,1,3,0,10,2,3,0,0,0,0,3,0,5,0,0,0,0,0,25,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,createForm/0,false,101,14,23,1,22,3,19,38,1,7,0,19,3,1,0,0,0,0,3,4,4,2,2,0,0,3,34,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,getDiagramHeight/0,false,164,2,5,1,4,2,4,11,2,2,0,4,0,0,0,1,0,0,0,1,2,0,1,0,0,0,5,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,createButtons/0,false,191,12,15,1,14,3,12,21,1,5,0,12,1,1,0,0,0,0,2,3,3,0,2,0,0,2,23,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,getDiagramWidth/0,false,149,2,5,1,4,2,4,11,2,2,0,4,0,0,0,1,0,0,0,1,2,0,1,0,0,0,5,10,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,show/0,false,221,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,showInvalidSizeAlert/0,false,179,3,8,2,6,1,7,10,0,2,0,7,0,0,0,0,0,0,5,0,4,0,0,0,0,0,17,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\gui\DiagramSizeDialog.java,ca.mcgill.cs.jetuml.gui.DiagramSizeDialog,prepareStage/1[javafx.stage.Stage],false,74,3,8,1,7,1,7,7,0,0,1,7,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\ObjectDiagramEdgeConstraints.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.ObjectDiagramEdgeConstraints,ObjectDiagramEdgeConstraints/0,true,37,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\ObjectDiagramEdgeConstraints.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.ObjectDiagramEdgeConstraints,"collaboration/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node]",false,43,5,1,1,0,4,1,6,2,0,3,1,0,0,0,3,0,2,0,0,0,0,1,0,0,1,5,9,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\builder\constraints\ObjectDiagramEdgeConstraints.java,ca.mcgill.cs.jetuml.diagram.builder.constraints.ObjectDiagramEdgeConstraints,"reference/3[ca.mcgill.cs.jetuml.diagram.Edge,ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.diagram.Node]",false,55,6,1,1,0,4,1,6,2,0,3,1,0,0,0,3,0,2,0,0,0,0,1,0,0,1,5,9,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\ThreeLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.ThreeLabelEdge,getEndLabel/0,false,59,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\ThreeLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.ThreeLabelEdge,getStartLabel/0,false,51,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\ThreeLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.ThreeLabelEdge,setEndLabel/1[java.lang.String],false,43,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\ThreeLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.ThreeLabelEdge,buildProperties/0,false,65,2,3,0,3,1,4,5,0,2,0,4,0,0,0,0,0,0,2,1,2,0,0,0,0,4,8,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\diagram\edges\ThreeLabelEdge.java,ca.mcgill.cs.jetuml.diagram.edges.ThreeLabelEdge,setStartLabel/1[java.lang.String],false,35,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,getYWithNoConstructorCall/1[ca.mcgill.cs.jetuml.diagram.Node],false,121,9,12,1,11,10,13,29,3,6,1,13,2,2,0,2,0,0,0,2,10,5,2,0,0,0,30,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,getX/1[ca.mcgill.cs.jetuml.diagram.Node],false,96,8,8,1,7,3,7,14,2,3,1,7,0,0,0,2,0,0,0,4,4,5,2,0,0,0,19,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,getBounds/1[ca.mcgill.cs.jetuml.diagram.Node],false,184,3,6,2,4,1,3,4,1,1,1,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,8,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,"getConnectionPoint/2[ca.mcgill.cs.jetuml.diagram.Node,ca.mcgill.cs.jetuml.geom.Direction]",false,80,5,6,0,6,2,5,8,2,0,2,5,1,4,0,0,0,0,0,1,0,0,1,0,0,0,7,1,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,getY/1[ca.mcgill.cs.jetuml.diagram.Node],false,207,2,7,4,3,2,3,8,2,0,1,3,3,2,0,0,0,0,0,0,0,0,1,0,0,0,10,4,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,isInConstructorCall/1[ca.mcgill.cs.jetuml.diagram.Node],false,196,3,4,1,3,2,4,8,2,2,1,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,11,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,getMaxY/1[ca.mcgill.cs.jetuml.diagram.Node],false,164,6,9,4,5,3,8,14,2,3,1,8,2,2,0,1,0,0,0,1,4,3,1,0,0,0,39,1,0,true
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,getYWithConstructorCall/1[ca.mcgill.cs.jetuml.diagram.Node],false,190,4,4,1,3,1,3,4,1,1,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,2,0,false
C:\Users\20215365\Documents\Research\Desktop\.\JetUML-3.1\src\ca\mcgill\cs\jetuml\viewers\nodes\CallNodeViewer.java,ca.mcgill.cs.jetuml.viewers.nodes.CallNodeViewer,"draw/2[ca.mcgill.cs.jetuml.diagram.Node,javafx.scene.canvas.GraphicsContext]",false,54,6,9,0,9,2,9,21,0,6,2,9,1,4,0,0,0,1,0,0,6,1,1,0,0,0,14,1,0,false
